instante,latitude,longitude
2017-12-20 05:48:08.727,-8.05375410608,-34.95578426741
2017-12-20 05:48:38.727,-8.05375414933,-34.95577519706
2017-12-20 05:49:08.710,-8.05374506585,-34.95578422402
2017-12-20 05:49:38.727,-8.05376327605,-34.95575709976
2017-12-20 05:50:08.727,-8.05378135651,-34.95575718655
2017-12-20 05:50:38.727,-8.05379943696,-34.95575727334
2017-12-20 05:51:08.723,-8.05379948021,-34.95574820299
2017-12-20 05:51:38.723,-8.05379939371,-34.95576634369
2017-12-20 05:52:08.727,-8.0537631463,-34.95578431081
2017-12-20 05:52:38.737,-8.05375419258,-34.95576612671
2017-12-20 05:53:08.723,-8.05375414933,-34.95577519706
2017-12-20 05:53:38.737,-8.05375414933,-34.95577519706
2017-12-20 05:54:08.720,-8.0537631463,-34.95578431081
2017-12-20 05:54:38.723,-8.05377218653,-34.9557843542
2017-12-20 05:55:08.723,-8.0537631463,-34.95578431081
2017-12-20 05:55:38.720,-8.0537631463,-34.95578431081
2017-12-20 06:51:10.107,-8.12854570534,-34.90046784147
2017-12-20 06:51:40.257,-8.12836519244,-34.90040348399
2017-12-20 06:52:10.263,-8.12582014014,-34.89945704061
2017-12-20 06:52:40.407,-8.12491748873,-34.89915340408
2017-12-20 06:53:10.420,-8.12265238872,-34.89827180337
2017-12-20 06:53:40.557,-8.12265238872,-34.89827180337
2017-12-20 06:54:10.560,-8.12224598937,-34.89817916974
2017-12-20 06:54:40.717,-8.12116349874,-34.8976660312
2017-12-20 06:55:10.717,-8.11896387337,-34.89631299778
2017-12-20 06:55:40.857,-8.11743121113,-34.89539857764
2017-12-20 06:56:10.863,-8.11670995452,-34.89496879864
2017-12-20 06:56:40.863,-8.11643045839,-34.89480418756
2017-12-20 06:57:10.863,-8.11623203131,-34.89470346255
2017-12-20 06:57:40.853,-8.11442003416,-34.89358815889
2017-12-20 06:58:10.867,-8.11422177525,-34.89345114701
2017-12-20 06:58:40.867,-8.11422177525,-34.89345114701
2017-12-20 06:59:10.880,-8.11129177891,-34.89167742907
2017-12-20 06:59:40.873,-8.10999364668,-34.89087301011
2017-12-20 07:00:10.853,-8.10986737373,-34.89080891494
2017-12-20 07:00:40.873,-8.10753991947,-34.88971845994
2017-12-20 07:01:11.010,-8.10485155112,-34.88847211144
2017-12-20 07:01:41.007,-8.1036246393,-34.88790392354
2017-12-20 07:02:11.020,-8.10044899148,-34.88645575128
2017-12-20 07:02:40.863,-8.09748055377,-34.8851627925
2017-12-20 07:03:10.863,-8.09680334815,-34.88497820449
2017-12-20 07:03:40.707,-8.09527737446,-34.88456287412
2017-12-20 07:04:10.707,-8.09172814881,-34.88373898814
2017-12-20 07:04:40.693,-8.09090562216,-34.8836988804
2017-12-20 07:05:10.710,-8.09068868974,-34.88368880106
2017-12-20 07:05:40.707,-8.08912713495,-34.88314631758
2017-12-20 07:06:10.713,-8.08841857997,-34.88387783622
2017-12-20 07:06:40.713,-8.08701101071,-34.88523205019
2017-12-20 07:07:10.707,-8.08638457262,-34.88580065342
2017-12-20 07:07:40.710,-8.0849589188,-34.88715476999
2017-12-20 07:08:10.707,-8.08258880888,-34.88942070947
2017-12-20 07:08:40.710,-8.08033680705,-34.89156017225
2017-12-20 07:09:10.553,-8.07737630617,-34.89246259749
2017-12-20 07:09:40.540,-8.07360035128,-34.8937512819
2017-12-20 07:10:10.553,-8.07021709852,-34.89613939904
2017-12-20 07:10:40.557,-8.0669051947,-34.89678615211
2017-12-20 07:11:10.560,-8.06529509699,-34.89696913847
2017-12-20 07:11:40.560,-8.0632511797,-34.89712288922
2017-12-20 07:12:10.560,-8.06319672647,-34.89716799072
2017-12-20 07:12:40.557,-8.06311536165,-34.89716761142
2017-12-20 07:13:10.557,-8.06094449903,-34.89740241037
2017-12-20 07:13:40.557,-8.05928924111,-34.89757611561
2017-12-20 07:14:10.557,-8.05927111804,-34.89758510212
2017-12-20 07:14:10.557,-8.12485445944,-34.89909867301
2017-12-20 07:14:40.570,-8.05875067118,-34.89673907649
2017-12-20 07:15:10.560,-8.05813631165,-34.89469524811
2017-12-20 07:15:10.607,-8.12207493938,-34.89802413548
2017-12-20 07:15:40.553,-8.05809148619,-34.89461340084
2017-12-20 07:15:40.570,-8.11998278768,-34.89688933687
2017-12-20 07:16:10.553,-8.05637088891,-34.89523129069
2017-12-20 07:16:10.567,-8.11842304855,-34.89596571229
2017-12-20 07:16:40.557,-8.0563370566,-34.89668248077
2017-12-20 07:16:40.557,-8.11817050568,-34.8958375153
2017-12-20 07:17:10.557,-8.05655054633,-34.89743636136
2017-12-20 07:17:10.570,-8.11720583173,-34.89526143649
2017-12-20 07:17:40.543,-8.05655946094,-34.89746361565
2017-12-20 07:17:40.560,-8.1164844904,-34.89484980218
2017-12-20 07:18:10.563,-8.05655033645,-34.89748171498
2017-12-20 07:18:10.577,-8.11444702919,-34.89361550201
2017-12-20 07:18:40.560,-8.05663360285,-34.89902415877
2017-12-20 07:19:10.560,-8.05666976496,-34.89902432737
2017-12-20 07:19:10.577,-8.11340149071,-34.89293019007
2017-12-20 07:19:40.557,-8.05679620633,-34.89905212966
2017-12-20 07:20:10.563,-8.05603213773,-34.90005543681
2017-12-20 07:20:40.563,-8.05383495413,-34.90011775591
2017-12-20 07:21:10.560,-8.05338355815,-34.89997958834
2017-12-20 07:21:40.560,-8.05254989708,-34.90039295879
2017-12-20 07:22:10.550,-8.05263790682,-34.90091040571
2017-12-20 07:22:10.580,-8.10611479171,-34.88900418474
2017-12-20 07:22:40.563,-8.05270661546,-34.90169081621
2017-12-20 07:22:40.580,-8.10453597185,-34.88828919862
2017-12-20 07:23:10.563,-8.05276813281,-34.90207207741
2017-12-20 07:23:10.577,-8.10375991173,-34.88797713045
2017-12-20 07:23:40.560,-8.05297597354,-34.90404141353
2017-12-20 07:24:10.560,-8.05317539603,-34.90587464812
2017-12-20 07:24:10.637,-8.06523143514,-34.89705048168
2017-12-20 07:24:40.560,-8.05337780461,-34.90706386998
2017-12-20 07:24:40.620,-8.06424580669,-34.89709124178
2017-12-20 07:25:10.557,-8.05423674554,-34.90899090281
2017-12-20 07:25:10.637,-8.06423672415,-34.89710027053
2017-12-20 07:25:40.820,-8.06407386848,-34.89712672453
2017-12-20 07:27:11.067,-8.09156558553,-34.8837019459
2017-12-20 07:27:11.097,-8.06346773252,-34.89721460948
2017-12-20 07:27:41.220,-8.05446819356,-34.91364530875
2017-12-20 07:27:41.237,-8.09055345743,-34.88360652722
2017-12-20 07:28:11.203,-8.05446798195,-34.9136906617
2017-12-20 07:28:11.267,-8.06295216996,-34.89726663237
2017-12-20 07:28:41.327,-8.05446798195,-34.9136906617
2017-12-20 07:28:41.373,-8.08833717278,-34.88388652989
2017-12-20 07:28:41.420,-8.06271699002,-34.89729274918
2017-12-20 07:29:11.463,-8.05238960546,-34.91735454775
2017-12-20 07:29:11.473,-8.08831900791,-34.88390458893
2017-12-20 07:29:41.530,-8.05186076567,-34.91831355496
2017-12-20 07:29:41.563,-8.08787396852,-34.88434703498
2017-12-20 07:29:41.640,-8.06157742052,-34.89738721849
2017-12-20 07:30:11.670,-8.05119517216,-34.91951682391
2017-12-20 07:30:41.827,-8.05052949111,-34.92073822928
2017-12-20 07:31:12.137,-8.05051111306,-34.92080163734
2017-12-20 07:31:42.290,-8.04946288515,-34.92262896676
2017-12-20 07:32:12.430,-8.04939879486,-34.92280100648
2017-12-20 07:32:42.617,-8.04835947318,-34.9246555782
2017-12-20 07:33:12.613,-8.04745681531,-34.92628402059
2017-12-20 07:33:42.770,-8.04696437702,-34.92718874995
2017-12-20 07:34:12.563,-8.04653568849,-34.92799400227
2017-12-20 07:34:42.593,-8.04565135728,-34.92956809147
2017-12-20 07:35:12.597,-8.04515904153,-34.93044560077
2017-12-20 07:35:42.750,-8.04427466069,-34.93202874807
2017-12-20 07:36:12.907,-8.04373658426,-34.93302394965
2017-12-20 07:36:43.047,-8.04256029847,-34.93515899548
2017-12-20 07:37:13.187,-8.04229590606,-34.93562940269
2017-12-20 07:37:43.183,-8.04167590416,-34.93674211946
2017-12-20 07:38:13.183,-8.04085521558,-34.93823483458
2017-12-20 07:38:43.197,-8.03991571405,-34.93999908807
2017-12-20 07:39:13.193,-8.03944167664,-34.94083130417
2017-12-20 07:39:43.177,-8.03938704915,-34.94091267725
2017-12-20 07:40:13.190,-8.03937792314,-34.94093077448
2017-12-20 07:40:43.183,-8.03867569045,-34.94222448753
2017-12-20 07:41:13.183,-8.03785515866,-34.94368089706
2017-12-20 07:41:43.197,-8.03759992805,-34.9441241246
2017-12-20 07:42:13.197,-8.03739105723,-34.94432267554
2017-12-20 07:42:43.337,-8.03735970077,-34.94330665784
2017-12-20 07:43:13.490,-8.03631839348,-34.94365544089
2017-12-20 07:43:43.550,-8.03733958869,-34.94564668648
2017-12-20 07:44:13.643,-8.03947917297,-34.94628273391
2017-12-20 07:44:13.690,-8.05630976714,-34.89671863737
2017-12-20 07:44:43.780,-8.04086987259,-34.94660682687
2017-12-20 07:45:13.780,-8.04180903024,-34.94682899494
2017-12-20 07:45:43.797,-8.04224253378,-34.94692176672
2017-12-20 07:46:13.917,-8.04224253378,-34.94692176672
2017-12-20 07:46:13.950,-8.05668763596,-34.89906976526
2017-12-20 07:46:44.103,-8.04597126417,-34.94797359125
2017-12-20 07:46:44.120,-8.05673262854,-34.89911532962
2017-12-20 07:47:14.273,-8.04639551137,-34.94811167414
2017-12-20 07:47:14.307,-8.05584220266,-34.90007269262
2017-12-20 07:47:44.413,-8.04640351456,-34.95023419227
2017-12-20 07:48:14.567,-8.04640706268,-34.95329093858
2017-12-20 07:48:44.737,-8.04735261878,-34.95406645382
2017-12-20 07:48:44.767,-8.05308580898,-34.89985120838
2017-12-20 07:49:14.877,-8.04886952167,-34.95446375329
2017-12-20 07:49:14.893,-8.05301365281,-34.89981458865
2017-12-20 07:49:45.030,-8.04957388247,-34.9546303986
2017-12-20 07:49:45.063,-8.05262024609,-34.90081961519
2017-12-20 07:50:15.187,-8.05064815798,-34.95495301717
2017-12-20 07:50:45.340,-8.05253510234,-34.95547908892
2017-12-20 07:51:15.480,-8.05435876312,-34.95600486366
2017-12-20 07:51:45.650,-8.05462958053,-34.95608779908
2017-12-20 07:54:15.957,-8.05465264972,-34.90898378079
2017-12-20 07:57:16.743,-8.05444056432,-34.91375402844
2017-12-20 07:57:46.883,-8.05300014652,-34.91632335597
2017-12-20 07:58:17.053,-8.05227106232,-34.91757168732
2017-12-20 07:58:47.147,-8.05206126669,-34.91796981163
2017-12-20 07:59:17.157,-8.05117666695,-34.91960744362
2017-12-20 07:59:47.153,-8.05073003607,-34.92038541812
2017-12-20 08:00:17.153,-8.05038352813,-34.921018732
2017-12-20 08:00:47.150,-8.04947196806,-34.92261993896
2017-12-20 08:01:17.147,-8.04931692121,-34.92290946785
2017-12-20 08:01:47.163,-8.04835930304,-34.92469185979
2017-12-20 08:02:17.147,-8.0478851609,-34.92555132714
2017-12-20 08:02:47.160,-8.04744756209,-34.92632932972
2017-12-20 08:03:17.160,-8.04616188023,-34.92866345427
2017-12-20 08:03:47.157,-8.04517716491,-34.93043661605
2017-12-20 08:04:47.157,-8.0438277136,-34.93287018373
2017-12-20 08:05:17.157,-8.04286093732,-34.9346706186
2017-12-20 08:05:47.153,-8.04248720645,-34.93532191623
2017-12-20 08:06:17.153,-8.04199488159,-34.93619940975
2017-12-20 08:06:47.153,-8.04111065544,-34.93774624796
2017-12-20 08:07:17.150,-8.03985191787,-34.94010762878
2017-12-20 08:07:47.137,-8.03942342463,-34.94086749864
2017-12-20 08:08:47.167,-8.03934116202,-34.94105758405
2017-12-20 08:09:17.150,-8.03899475892,-34.94166364707
2017-12-20 08:09:47.147,-8.03809196519,-34.94331014337
2017-12-20 08:10:17.147,-8.03770001492,-34.94398854731
2017-12-20 08:12:47.143,-8.03930783719,-34.9461912141
2017-12-20 08:13:17.143,-8.04100547683,-34.9466074737
2017-12-20 08:13:47.143,-8.04175483155,-34.94681966602
2017-12-20 08:13:47.160,-8.12870847657,-34.90045953533
2017-12-20 08:14:47.140,-8.04356964868,-34.94730905533
2017-12-20 08:14:47.157,-8.12544120205,-34.89929195392
2017-12-20 08:15:17.140,-8.04542953632,-34.94782587727
2017-12-20 08:16:17.153,-8.12462916714,-34.89894338213
2017-12-20 08:20:17.173,-8.04927568431,-34.95460175743
2017-12-20 08:21:47.167,-8.11318515034,-34.8927930943
2017-12-20 08:22:17.167,-8.05460250312,-34.95607859849
2017-12-20 08:22:17.167,-8.11167034409,-34.89192414833
2017-12-20 08:22:47.167,-8.11066071001,-34.89129344733
2017-12-20 08:24:17.177,-8.10628614188,-34.88909570514
2017-12-20 08:24:47.177,-8.05379926396,-34.95579355474
2017-12-20 08:24:47.177,-8.1057900042,-34.88885751604
2017-12-20 08:25:17.173,-8.05380839069,-34.95577545743
2017-12-20 08:26:17.187,-8.05380834744,-34.95578452778
2017-12-20 08:27:17.167,-8.05378122676,-34.9557843976
2017-12-20 08:27:17.167,-8.09652367667,-34.88484989739
2017-12-20 08:27:47.167,-8.09378781311,-34.88409328642
2017-12-20 08:28:17.167,-8.09179176779,-34.88366670946
2017-12-20 08:28:47.163,-8.09137598416,-34.88364663458
2017-12-20 08:29:17.163,-8.0913127,-34.88364634063
2017-12-20 08:30:17.167,-8.05382634139,-34.95580275527
2017-12-20 08:30:47.163,-8.08860027046,-34.88368817416
2017-12-20 08:31:47.177,-8.08814610691,-34.88414872175
2017-12-20 08:32:17.173,-8.08807365663,-34.88417560034
2017-12-20 08:32:47.173,-8.08738351665,-34.88483462746
2017-12-20 08:33:17.173,-8.05379018048,-34.95580258169
2017-12-20 08:33:17.173,-8.08688406572,-34.8853131053
2017-12-20 08:33:47.170,-8.05379022373,-34.95579351134
2017-12-20 08:33:47.170,-8.08642090245,-34.88576453567
2017-12-20 08:34:17.170,-8.05378118351,-34.95579346795
2017-12-20 08:34:47.167,-8.05379022373,-34.95579351134
2017-12-20 08:34:47.167,-8.08607585278,-34.88608951112
2017-12-20 08:35:17.167,-8.05380821768,-34.95581173883
2017-12-20 08:35:47.167,-8.05379926396,-34.95579355474
2017-12-20 08:35:47.167,-8.08377840592,-34.88828322834
2017-12-20 08:36:17.163,-8.05380826094,-34.95580266848
2017-12-20 08:37:17.160,-8.05378118351,-34.95579346795
2017-12-20 08:37:17.160,-8.0757373216,-34.89302645953
2017-12-20 08:37:47.160,-8.05378118351,-34.95579346795
2017-12-20 08:38:17.157,-8.05380826094,-34.95580266848
2017-12-20 08:38:47.157,-8.05380826094,-34.95580266848
2017-12-20 08:39:17.140,-8.05379026698,-34.95578444099
2017-12-20 08:39:47.153,-8.05379026698,-34.95578444099
2017-12-20 08:40:47.153,-8.06655227767,-34.89685707566
2017-12-20 08:41:17.167,-8.06572908473,-34.89696209086
2017-12-20 08:47:17.147,-8.05634372533,-34.89524023522
2017-12-20 08:48:17.147,-8.05623886927,-34.89640989606
2017-12-20 08:50:47.137,-8.05668620743,-34.89937816965
2017-12-20 08:51:17.133,-8.05558911002,-34.90006244118
2017-12-20 08:54:17.150,-8.05297000601,-34.9033792167
2017-12-20 08:57:47.157,-8.05391149943,-34.90894402488
2017-12-20 09:05:17.147,-8.0498183079,-34.92202291004
2017-12-20 09:05:47.143,-8.04947192556,-34.9226290094
2017-12-20 09:06:47.157,-8.0688318794,-34.89656835741
2017-12-20 09:07:17.153,-8.04750223008,-34.92623888228
2017-12-20 09:07:47.167,-8.06680553872,-34.89683104317
2017-12-20 09:08:17.167,-8.06558426811,-34.89699770012
2017-12-20 09:08:47.167,-8.0451588283,-34.93049095224
2017-12-20 09:09:17.163,-8.06411919718,-34.8970997226
2017-12-20 09:09:47.163,-8.04387321421,-34.93280690613
2017-12-20 09:10:17.163,-8.04353573235,-34.93344023846
2017-12-20 09:10:47.160,-8.06310598508,-34.89724013624
2017-12-20 09:11:17.160,-8.06297033504,-34.89724857493
2017-12-20 09:11:47.173,-8.04177603208,-34.93659746847
2017-12-20 09:12:17.170,-8.05914413062,-34.89767522007
2017-12-20 09:12:47.170,-8.05912604955,-34.8976751358
2017-12-20 09:13:17.167,-8.0394598858,-34.94080417981
2017-12-20 09:14:17.167,-8.03923186411,-34.94122940017
2017-12-20 09:15:17.163,-8.03773656225,-34.94390708898
2017-12-20 09:15:47.177,-8.03722147974,-34.94385928529
2017-12-20 09:16:17.177,-8.03675485821,-34.94312237421
2017-12-20 09:16:47.173,-8.03623621584,-34.94382738408
2017-12-20 09:17:17.173,-8.03665428692,-34.94527154147
2017-12-20 09:17:47.170,-8.03670839988,-34.94529900996
2017-12-20 09:19:17.167,-8.04169163556,-34.94680122385
2017-12-20 09:19:47.163,-8.04234176189,-34.94696759193
2017-12-20 09:20:17.163,-8.04239591758,-34.94698599104
2017-12-20 09:20:47.177,-8.04387658799,-34.94740122426
2017-12-20 09:22:47.163,-8.0463677844,-34.95014331719
2017-12-20 09:23:47.177,-8.04741572774,-34.95410303794
2017-12-20 09:24:17.173,-8.04940194519,-34.95466585606
2017-12-20 09:25:17.157,-8.04971796456,-34.9547490056
2017-12-20 09:26:17.153,-8.0518486934,-34.95533973744
2017-12-20 09:26:47.167,-8.05299528918,-34.9556627081
2017-12-20 09:27:17.167,-8.05406069521,-34.95594900926
2017-12-20 09:38:47.157,-8.12894272333,-34.90063301625
2017-12-20 09:39:17.170,-8.1278145707,-34.90021944173
2017-12-20 09:39:47.137,-8.1255313104,-34.89935588493
2017-12-20 09:40:17.137,-8.12517015661,-34.89925438929
2017-12-20 09:40:47.150,-8.12402417373,-34.89878630625
2017-12-20 09:41:17.133,-8.12224615869,-34.89814288098
2017-12-20 09:41:47.147,-8.12200210739,-34.89813266187
2017-12-20 09:42:17.020,-8.12193878153,-34.89814143671
2017-12-20 09:42:46.653,-8.12050561467,-34.89721839602
2017-12-20 09:43:16.710,-8.12050561467,-34.89721839602
2017-12-20 09:43:46.670,-8.11745854391,-34.89535334434
2017-12-20 09:44:16.687,-8.11659289224,-34.89486845485
2017-12-20 09:44:46.673,-8.11650269813,-34.8948226707
2017-12-20 09:45:16.680,-8.11650269813,-34.8948226707
2017-12-20 09:46:46.677,-8.11371710818,-34.89310403963
2017-12-20 09:47:16.667,-8.11213952513,-34.89212593106
2017-12-20 09:47:46.697,-8.1114542559,-34.89173262195
2017-12-20 09:48:16.723,-8.10991266068,-34.89079098229
2017-12-20 09:48:46.690,-8.10979547037,-34.89071785746
2017-12-20 09:49:16.687,-8.10945277144,-34.89053481326
2017-12-20 09:49:46.700,-8.10720630224,-34.88952638826
2017-12-20 09:50:16.700,-8.1063041389,-34.88911393328
2017-12-20 09:50:46.683,-8.10477039618,-34.88842637266
2017-12-20 09:51:16.683,-8.10409386652,-34.88809662405
2017-12-20 09:51:46.680,-8.1019646601,-34.88714320981
2017-12-20 09:52:16.680,-8.10124296741,-34.88680418412
2017-12-20 09:52:46.677,-8.09971825702,-34.88611668648
2017-12-20 09:53:16.690,-8.09944766884,-34.88597934763
2017-12-20 09:53:46.690,-8.09800415308,-34.88532852282
2017-12-20 09:54:16.673,-8.09688479723,-34.88496043958
2017-12-20 09:54:46.673,-8.09584642876,-34.88467438235
2017-12-20 09:55:16.670,-8.09569286446,-34.8846464527
2017-12-20 09:55:46.693,-8.0939862455,-34.88419399869
2017-12-20 09:56:16.723,-8.09169202829,-34.88372974858
2017-12-20 09:56:46.667,-8.09129449326,-34.88367347136
2017-12-20 09:57:16.713,-8.09120412916,-34.88366397987
2017-12-20 09:57:46.683,-8.09001311354,-34.88315043085
2017-12-20 09:58:16.667,-8.0893177822,-34.88297483989
2017-12-20 09:58:46.683,-8.08859993576,-34.88376074625
2017-12-20 09:59:16.697,-8.08839978748,-34.88403196785
2017-12-20 09:59:46.657,-8.08807328002,-34.88425724381
2017-12-20 10:00:16.717,-8.08779193362,-34.8844918009
2017-12-20 10:00:46.680,-8.08692022807,-34.88531327332
2017-12-20 10:01:16.670,-8.08685665091,-34.88537647952
2017-12-20 10:01:46.663,-8.08657526232,-34.88562010663
2017-12-20 10:02:16.683,-8.08623929517,-34.88593605289
2017-12-20 10:02:46.697,-8.08624829388,-34.88594516636
2017-12-20 10:03:16.680,-8.08541300043,-34.8867123722
2017-12-20 10:03:46.693,-8.08376028286,-34.88829221561
2017-12-20 10:04:16.840,-8.08159898348,-34.89036861238
2017-12-20 10:04:46.843,-8.07919559837,-34.89200842959
2017-12-20 10:05:16.837,-8.07623518163,-34.89289270836
2017-12-20 10:05:46.853,-8.07342816102,-34.89384119274
2017-12-20 10:06:16.837,-8.07134190652,-34.89532823155
2017-12-20 10:06:46.873,-8.06901294225,-34.89651477461
2017-12-20 10:07:16.820,-8.06696847845,-34.8967864472
2017-12-20 10:07:46.843,-8.06639850453,-34.89687450091
2017-12-20 10:08:16.843,-8.06524972627,-34.89700521139
2017-12-20 10:08:46.867,-8.06480652996,-34.89704850054
2017-12-20 10:08:46.883,-8.1252697292,-34.89922764025
2017-12-20 10:09:16.860,-8.06354035084,-34.8971514505
2017-12-20 10:09:16.860,-8.12457483942,-34.89896127154
2017-12-20 10:09:46.827,-8.06354035084,-34.8971514505
2017-12-20 10:09:46.843,-8.12403329893,-34.8987682043
2017-12-20 10:10:16.823,-8.06339566026,-34.89715984704
2017-12-20 10:10:16.840,-8.12401504852,-34.8988044082
