instante,latitude,longitude
2018-01-22 15:20:37.620,-8.04121099753,-34.93755624662
2018-01-22 15:21:07.307,-8.04309863505,-34.93410937908
2018-01-22 15:21:07.400,-8.04103751985,-34.93791823765
2018-01-22 15:21:37.100,-8.04298017074,-34.93430836692
2018-01-22 15:21:37.180,-8.04080067405,-34.93829806805
2018-01-22 15:22:07.100,-8.04249684512,-34.93519497618
2018-01-22 15:22:07.193,-8.04068212266,-34.93851519353
2018-01-22 15:22:37.113,-8.04211381683,-34.93590065092
2018-01-22 15:22:37.223,-8.04037201207,-34.93909422272
2018-01-22 15:23:07.110,-8.04200452049,-34.93607246993
2018-01-22 15:23:07.207,-8.0403538458,-34.9391122771
2018-01-22 15:23:36.890,-8.04164891145,-34.93671478019
2018-01-22 15:23:36.970,-8.04010761633,-34.93956462411
2018-01-22 15:24:06.687,-8.04163078801,-34.93672376456
2018-01-22 15:24:06.780,-8.04003465144,-34.93970033239
2018-01-22 15:24:36.310,-8.04161240798,-34.93678717002
2018-01-22 15:24:36.403,-8.0399708125,-34.93981794332
2018-01-22 15:25:06.060,-8.0415211065,-34.93697721471
2018-01-22 15:25:06.247,-8.03977920984,-34.94018891611
2018-01-22 15:25:35.857,-8.0415301896,-34.93696818744
2018-01-22 15:25:35.980,-8.03978829299,-34.94017988896
2018-01-22 15:26:05.853,-8.04136579543,-34.93732115183
2018-01-22 15:26:05.947,-8.0395968186,-34.940523651
2018-01-22 15:26:35.867,-8.04131121122,-34.9373934557
2018-01-22 15:26:36.007,-8.03942346748,-34.94085842853
2018-01-22 15:27:05.867,-8.04124775778,-34.93742943594
2018-01-22 15:27:05.957,-8.03935979967,-34.94093975861
2018-01-22 15:27:35.880,-8.04117500733,-34.93751979426
2018-01-22 15:27:35.987,-8.03875795347,-34.94203440277
2018-01-22 15:28:05.673,-8.04095607132,-34.9379359916
2018-01-22 15:28:05.783,-8.03839346871,-34.94264037783
2018-01-22 15:28:35.657,-8.04091961048,-34.937999311
2018-01-22 15:28:35.767,-8.03828395592,-34.9428575434
2018-01-22 15:29:05.453,-8.04075521564,-34.9383522743
2018-01-22 15:29:05.517,-8.03783716386,-34.94366267086
2018-01-22 15:29:35.467,-8.04054519089,-34.938795724
2018-01-22 15:29:35.513,-8.03741762026,-34.94444071532
2018-01-22 15:30:05.463,-8.04031717076,-34.93922094697
2018-01-22 15:30:05.607,-8.03694349038,-34.94529105976
2018-01-22 15:30:35.463,-8.04018023863,-34.93950147686
2018-01-22 15:30:35.573,-8.03674297254,-34.94563477322
2018-01-22 15:31:05.447,-8.0398792958,-34.94005333694
2018-01-22 15:31:05.540,-8.03598597163,-34.94703704876
